Item Title,Publication Title,Book Series Title,Journal Volume,Journal Issue,Item DOI,Authors,Publication Year,URL,Content Type
"Requirements for the Deployment of Sensor Based Recognition Systems for Ambient Assistive Living","Aging Friendly Technology for Health and Independence","","","","10.1007/978-3-642-13778-5_27","Jit BiswasMatthias BaumgartenAndrei TolstikovAung Aung Phyo WaiChris NugentLiming ChenMark Donnelly","2010","http://link.springer.com/chapter/10.1007/978-3-642-13778-5_27","Chapter"
"Evaluation of an Inclusive Smart Home Technology System","Ambient Assisted Living and Home Care","","","","10.1007/978-3-642-35395-6_43","Judit CasacubertaFausto SainzJaisiel Madrid","2012","http://link.springer.com/chapter/10.1007/978-3-642-35395-6_43","Chapter"
"Comparison and Complementarity of Two Approaches to Implement AAL Systems","Impact Analysis of Solutions for Chronic Disease Prevention and Management","","","","10.1007/978-3-642-30779-9_27","Jean-Baptiste LézorayPatrice RoyBessam AbdulrazakMaria Teresa SegarraAndré Thépaut","2012","http://link.springer.com/chapter/10.1007/978-3-642-30779-9_27","Chapter"
"A Gesture Based System for Context – Sensitive Interaction with Smart Homes","Ambient Assisted Living","","","","10.1007/978-3-642-18167-2_15","Robert NeßelrathChensheng LuChristian H. SchulzJochen FreyJan Alexandersson","2011","http://link.springer.com/chapter/10.1007/978-3-642-18167-2_15","Chapter"
"A Platform for a More Widespread Adoption of AAL","Aging Friendly Technology for Health and Independence","","","","10.1007/978-3-642-13778-5_35","Diego López-de-IpiñaSergio BlancoIgnacio Díaz-de-SarraldeXabier Laiseca","2010","http://link.springer.com/chapter/10.1007/978-3-642-13778-5_35","Chapter"
"HOMEdotOLD, HOME Services aDvancing the sOcial inTeractiOn of eLDerly People","Ambient Assisted Living","","","","10.1007/978-3-642-21303-8_25","Konstantinos PerakisGianna TsakouChristoforos KavvadiasAlkis Giannakoulias","2011","http://link.springer.com/chapter/10.1007/978-3-642-21303-8_25","Chapter"
"Criteria for Quality and Safety while Performing Unobtrusive Domestic Mobility Assessments Using Mobile Service Robots","Ambient Assisted Living","","","","10.1007/978-3-642-27491-6_5","Thomas FrenkenMelvin IskenNils VolkeningMelina BrellAndreas Hein","2012","http://link.springer.com/chapter/10.1007/978-3-642-27491-6_5","Chapter"
"Ubiquitous Life Support Systems for an Ageing Society in Japan","Ambient Assisted Living","","","","10.1007/978-3-642-18167-2_3","Thomas LinnerBernhard EllmannThomas Bock","2011","http://link.springer.com/chapter/10.1007/978-3-642-18167-2_3","Chapter"
"Towards a Reusable Design of a Positioning System for AAL Environments","Evaluating AAL Systems Through Competitive Benchmarking. Indoor Localization and Tracking","","","","10.1007/978-3-642-33533-4_6","Tomás Ruiz-LópezCarlos Rodríguez-DomínguezManuel NogueraJosé Luis Garrido","2012","http://link.springer.com/chapter/10.1007/978-3-642-33533-4_6","Chapter"
"Concept and Design of a Video Monitoring System for Activity Recognition and Fall Detection","Ambient Assistive Health and Wellness Management in the Heart of the City","","","","10.1007/978-3-642-02868-7_23","Bernd SchulzeMartin FloeckLothar Litz","2009","http://link.springer.com/chapter/10.1007/978-3-642-02868-7_23","Chapter"
"Gesture Based Semantic Service Invocation for Human Environment Interaction","Ambient Intelligence","","","","10.1007/978-3-642-34898-3_21","Carsten StocklöwReiner Wichert","2012","http://link.springer.com/chapter/10.1007/978-3-642-34898-3_21","Chapter"
"Virtual Center for the Elderly: Lessons Learned","Distributed Computing, Artificial Intelligence, Bioinformatics, Soft Computing, and Ambient Assisted Living","","","","10.1007/978-3-642-02481-8_109","Laura M. RoaJavier Reina-TosinaMiguel A. Estudillo","2009","http://link.springer.com/chapter/10.1007/978-3-642-02481-8_109","Chapter"
"An Ambient Approach to Emergency Detection Based on Location Tracking","Toward Useful Services for Elderly and People with Disabilities","","","","10.1007/978-3-642-21535-3_45","Martin FloeckLothar LitzThorsten Rodner","2011","http://link.springer.com/chapter/10.1007/978-3-642-21535-3_45","Chapter"
"Data Modeling for Ambient Home Care Systems","Distributed Computing and Artificial Intelligence","","","","10.1007/978-3-642-14883-5_43","Ana M. BernardosM. del Socorro BernardosJosué IglesiasJosé R. Casar","2010","http://link.springer.com/chapter/10.1007/978-3-642-14883-5_43","Chapter"
"Future Potential of Cyber-Physical Systems — 2025","Cyber-Physical Systems","","","","10.1007/978-3-642-29090-9_5","","2011","http://link.springer.com/chapter/10.1007/978-3-642-29090-9_5","Chapter"
"Distributed Accelerometers as a Main Component in Detecting Activities of Daily Living","Computers Helping People with Special Needs","","","","10.1007/978-3-540-70540-6_156","Josef DiermaierKatharina NeyderFranz WernerPaul PanekWolfgang L. Zagler","2008","http://link.springer.com/chapter/10.1007/978-3-540-70540-6_156","Chapter"
"Maslow’s Hierarchy of Human Needs and the Adoption of Health-Related Technologies for Older Adults","Ageing International","","37","4","10.1007/s12126-011-9121-4","Stephen ThielkeMark HarnissHilaire ThompsonShwetak PatelGeorge DemirisKurt Johnson","2012","http://link.springer.com/article/10.1007/s12126-011-9121-4","Article"
"Enhancing Mobile Robots’ Navigation through Mobility Assessments in Domestic Environments","Ambient Assisted Living","","","","10.1007/978-3-642-18167-2_16","Melvin IskenBjörn VesterThomas FrenkenEnno-E. SteenMelina BrellAndreas Hein","2011","http://link.springer.com/chapter/10.1007/978-3-642-18167-2_16","Chapter"
"Ambient Intelligence in Working Environments","Universal Access in Human-Computer Interaction. Intelligent and Ubiquitous Interaction Environments","","","","10.1007/978-3-642-02710-9_17","Christian Bühler","2009","http://link.springer.com/chapter/10.1007/978-3-642-02710-9_17","Chapter"
"A Wireless Infrastructure for Assisting the Elderly and the Mobility Impaired","Distributed Computing, Artificial Intelligence, Bioinformatics, Soft Computing, and Ambient Assisted Living","","","","10.1007/978-3-642-02481-8_125","J. Antonio García-MacíasLuis E. PalafoxIsmael Villanueva","2009","http://link.springer.com/chapter/10.1007/978-3-642-02481-8_125","Chapter"
"An Intelligent Agents Reasoning Platform to Support Smart Home Telecare","Distributed Computing, Artificial Intelligence, Bioinformatics, Soft Computing, and Ambient Assisted Living","","","","10.1007/978-3-642-02481-8_102","Miguel A. ValeroLaura VadilloIván PauAna Peñalver","2009","http://link.springer.com/chapter/10.1007/978-3-642-02481-8_102","Chapter"
"Using Markov Logic Network for On-Line Activity Recognition from Non-visual Home Automation Sensors","Ambient Intelligence","","","","10.1007/978-3-642-34898-3_12","Pedro ChahuaraAnthony FleuryFrançois PortetMichel Vacher","2012","http://link.springer.com/chapter/10.1007/978-3-642-34898-3_12","Chapter"
"A Middleware Architecture for Safety Critical Ambient Intelligence Applications","Smart Spaces and Next Generation Wired/Wireless Networking","","","","10.1007/978-3-642-14891-0_3","Antonio CoronatoGiuseppe De Pietro","2010","http://link.springer.com/chapter/10.1007/978-3-642-14891-0_3","Chapter"
"Pervasive Systems in Health Care","Handbook of Ambient Intelligence and Smart Environments","","","","10.1007/978-0-387-93808-0_12","Achilles KameasIoannis Calemis","2010","http://link.springer.com/chapter/10.1007/978-0-387-93808-0_12","Chapter"
"Indoor Location Tracking Based on a Discrete Event Model","Impact Analysis of Solutions for Chronic Disease Prevention and Management","","","","10.1007/978-3-642-30779-9_40","Mickaël DanancherJean-Jacques LesageLothar Litz","2012","http://link.springer.com/chapter/10.1007/978-3-642-30779-9_40","Chapter"
"Modular Framework for Smart Home Applications","Distributed Computing, Artificial Intelligence, Bioinformatics, Soft Computing, and Ambient Assisted Living","","","","10.1007/978-3-642-02481-8_104","Javier BlesaPedro MalagónÁlvaro AraujoJosé M. MoyaJuan Carlos VallejoJuan-Mariano de GoyenecheElena RomeroDaniel VillanuevaOctavio Nieto-Taladriz","2009","http://link.springer.com/chapter/10.1007/978-3-642-02481-8_104","Chapter"
"A Vision-Based System for Object Identification and Information Retrieval in a Smart Home","Ambient Intelligence","","","","10.1007/978-3-642-16917-5_24","Raphael GrechDorothy MonekossoDeon de JagerPaolo Remagnino","2010","http://link.springer.com/chapter/10.1007/978-3-642-16917-5_24","Chapter"
"Emergency System for Elderly – A Computer Vision Based Approach","Ambient Assisted Living","","","","10.1007/978-3-642-21303-8_11","Rainer PlanincMartin Kampel","2011","http://link.springer.com/chapter/10.1007/978-3-642-21303-8_11","Chapter"
"Home-Healthcare-Network (H2N): An Autonomous Care-Giving System for Elderly People","Information Quality in e-Health","","","","10.1007/978-3-642-25364-5_19","Rezwan IslamSheikh Iqbal AhamedChowdhury S. HasanCasey O Brien","2011","http://link.springer.com/chapter/10.1007/978-3-642-25364-5_19","Chapter"
"Ontology-Enabled Activity Learning and Model Evolution in Smart Homes","Ubiquitous Intelligence and Computing","","","","10.1007/978-3-642-16355-5_8","George OkeyoLiming ChenHui WangRoy Sterritt","2010","http://link.springer.com/chapter/10.1007/978-3-642-16355-5_8","Chapter"
"Context-Aware Generation and Adaptive Execution of Daily Living Care Pathways","Ambient Assisted Living and Home Care","","","","10.1007/978-3-642-35395-6_49","Inmaculada Sánchez-GarzónGonzalo Milla-MillánJuan Fernández-Olivares","2012","http://link.springer.com/chapter/10.1007/978-3-642-35395-6_49","Chapter"
"Editorial: Special issue on Internet of Things: convergence of sensing, networking, and web technologies","EURASIP Journal on Wireless Communications and Networking","","2012","1","10.1186/1687-1499-2012-212","Antonio PuliafitoNathalie MittonSymeon PapavassiliouKishor S Trivedi","2012","http://link.springer.com/article/10.1186/1687-1499-2012-212","Article"
"Smart cities of the future","The European Physical Journal Special Topics","","214","1","10.1140/epjst/e2012-01703-3","M. BattyK. W. AxhausenF. GiannottiA. PozdnoukhovA. BazzaniM. WachowiczG. OuzounisY. Portugali","2012","http://link.springer.com/article/10.1140/epjst/e2012-01703-3","Article"
"Empowering Elderly End-Users for Ambient Programming: The Tangible Way","Advances in Grid and Pervasive Computing","","","","10.1007/978-3-642-20754-9_11","Johan CrielMarjan GeertsLaurence ClaeysFahim Kawsar","2011","http://link.springer.com/chapter/10.1007/978-3-642-20754-9_11","Chapter"
"Ambient Information Systems for Supporting Elder’s Independent Living at Home","Distributed Computing, Artificial Intelligence, Bioinformatics, Soft Computing, and Ambient Assisted Living","","","","10.1007/978-3-642-02481-8_105","Juan P. Garcia-VazquezMarcela D. RodriguezAngel G. Andrade","2009","http://link.springer.com/chapter/10.1007/978-3-642-02481-8_105","Chapter"
"A review of wearable sensors and systems with application in rehabilitation","Journal of NeuroEngineering and Rehabilitation","","9","1","10.1186/1743-0003-9-21","Shyamal PatelHyung ParkPaolo BonatoLeighton ChanMary Rodgers","2012","http://link.springer.com/article/10.1186/1743-0003-9-21","Article"
"Image Processing Based Services for Ambient Assistant Scenarios","Distributed Computing, Artificial Intelligence, Bioinformatics, Soft Computing, and Ambient Assisted Living","","","","10.1007/978-3-642-02481-8_121","Elena RomeroÁlvaro AraujoJosé M. MoyaJuan-Mariano de GoyenecheJuan Carlos VallejoPedro MalagónDaniel VillanuevaDavid Fraga","2009","http://link.springer.com/chapter/10.1007/978-3-642-02481-8_121","Chapter"
"AVATAR: An Open Source Architecture for Embodied Conversational Agents in Smart Environments","Ambient Assisted Living","","","","10.1007/978-3-642-21303-8_15","Marcos Santos-PérezEva González-ParadaJosé Manuel Cano-García","2011","http://link.springer.com/chapter/10.1007/978-3-642-21303-8_15","Chapter"
"Review and New Proposals for Zigbee Applications in Healthcare and Home Automation","Ambient Assisted Living","","","","10.1007/978-3-642-21303-8_14","Iker CaballeroJavier Vicente SáezBegoña García Zapirain","2011","http://link.springer.com/chapter/10.1007/978-3-642-21303-8_14","Chapter"
"TALISMAN+: Intelligent System for Follow-Up and Promotion of Personal Autonomy","Ambient Assisted Living","","","","10.1007/978-3-642-21303-8_26","David AusínDiego López-de-IpiñaJosé BravoMiguel Ángel ValeroFrancisco Flórez","2011","http://link.springer.com/chapter/10.1007/978-3-642-21303-8_26","Chapter"
"Learning Structure of Human Behavior Patterns in a Smart Home System","Quantitative Logic and Soft Computing 2010","","","","10.1007/978-3-642-15660-1_1","Zeungnam BienSang Wan Lee","2010","http://link.springer.com/chapter/10.1007/978-3-642-15660-1_1","Chapter"
"A Hybrid Approach for Recognizing ADLs and Care Activities Using Inertial Sensors and RFID","Universal Access in Human-Computer Interaction. Intelligent and Ubiquitous Interaction Environments","","","","10.1007/978-3-642-02710-9_21","Albert HeinThomas Kirste","2009","http://link.springer.com/chapter/10.1007/978-3-642-02710-9_21","Chapter"
"openURC: Standardisation towards “User Interfaces for Everyone, Everywhere, on Anything”","Ambient Assisted Living","","","","10.1007/978-3-642-18167-2_9","Jan AlexanderssonJürgen BundEduardo CarrascoGorka EpeldeMartin KlímaElena UrdanetaGregg VanderheidenGottfried ZimmermannIngo Zinnikus","2011","http://link.springer.com/chapter/10.1007/978-3-642-18167-2_9","Chapter"
"Adaptive Assistance: Smart Home Nursing","Wireless Mobile Communication and Healthcare","","","","10.1007/978-3-642-29734-2_33","Nikola Serbedzija","2012","http://link.springer.com/chapter/10.1007/978-3-642-29734-2_33","Chapter"
"Comparison of fusion methods based on DST and DBN in human activity recognition","Journal of Control Theory and Applications","","9","1","10.1007/s11768-011-0260-7","Andrei TolstikovXin HongJit BiswasChris NugentLiming ChenGuido Parente","2011","http://link.springer.com/article/10.1007/s11768-011-0260-7","Article"
"An Interoperable Concept for Controlling Smart Homes – The ASK-IT Paradigm","Human-Computer Interaction. Ambient, Ubiquitous and Intelligent Interaction","","","","10.1007/978-3-642-02580-8_41","Evangelos BekiarisKostas KalogirouAlexandros MourouzisMary Panou","2009","http://link.springer.com/chapter/10.1007/978-3-642-02580-8_41","Chapter"
"Sound Environment Analysis in Smart Home","Ambient Intelligence","","","","10.1007/978-3-642-34898-3_14","Mohamed A. SehiliBenjamin LecouteuxMichel VacherFrançois PortetDan IstrateBernadette DorizziJérôme Boudy","2012","http://link.springer.com/chapter/10.1007/978-3-642-34898-3_14","Chapter"
"Improved Particle Swarm Optimization Algorithm for Android Medical Care IOT using Modified Parameters","Journal of Medical Systems","","36","6","10.1007/s10916-012-9848-9","Wen-Tsai SungYen-Chun Chiang","2012","http://link.springer.com/article/10.1007/s10916-012-9848-9","Article"
