"UltraSense: A non-intrusive approach for human activity identification using heterogeneous ultrasonic sensor grid for smart home environment","Journal of Ambient Intelligence and Humanized Computing","","","","10.1007/s12652-019-01260-y","Arindam GhoshAmartya ChakrabortyDhruv ChakrabortyMousumi SahaSujoy Saha","2019","http://link.springer.com/article/10.1007/s12652-019-01260-y","Article"
"Introduction to the inaugural issue of the Journal of Reliable Intelligent Environments","Journal of Reliable Intelligent Environments","","1","1","10.1007/s40860-015-0005-3","Juan Carlos AugustoAntonio Coronato","2015","http://link.springer.com/article/10.1007/s40860-015-0005-3","Article"
"Combining emerging patterns with random forest for complex activity recognition in smart homes","Applied Intelligence","","48","2","10.1007/s10489-017-0976-2","Hadi Tabatabaee MalaziMohammad Davari","2018","http://link.springer.com/article/10.1007/s10489-017-0976-2","Article"
"The anatomy of the data-driven smart sustainable city: instrumentation, datafication, computerization and related applications","Journal of Big Data","","6","1","10.1186/s40537-019-0221-4","Simon Elias Bibri","2019","http://link.springer.com/article/10.1186/s40537-019-0221-4","Article"
"A trust management scheme for IoT-enabled environmental health/accessibility monitoring services","International Journal of Information Security","","","","10.1007/s10207-019-00446-x","Behshid ShayestehVesal HakamiAhmad Akbari","2019","http://link.springer.com/article/10.1007/s10207-019-00446-x","Article"
"A secure routing protocol with regional partitioned clustering and Beta trust management in smart home","Wireless Networks","","","","10.1007/s11276-018-01916-1","Zhen HongQian ShaoXiaojing LiaoRaheem Beyah","2018","http://link.springer.com/article/10.1007/s11276-018-01916-1","Article"
"Smart Cities, Healthy Kids: The Association Between Neighbourhood Design and Children’s Physical Activity and Time Spent Sedentary","Canadian Journal of Public Health","","103","3","10.1007/BF03403831","Dale W. Esliger PhDLauren B. Sherar PhDNazeem Muhajarine PhD","2012","http://link.springer.com/article/10.1007/BF03403831","Article"
"Interactive pain nursing intervention system for smart health service","Multimedia Tools and Applications","","74","7","10.1007/s11042-014-1923-4","Hoill JungHyun YooYoungho LeeKyung-Yong Chung","2015","http://link.springer.com/article/10.1007/s11042-014-1923-4","Article"
"Re-Employability of Older People in Khon Kaen Municipality (KKM)","Ageing International","","43","2","10.1007/s12126-017-9316-4","Narong Kiettikunwong","2018","http://link.springer.com/article/10.1007/s12126-017-9316-4","Article"
"MAMbO5: a new ontology approach for modelling and managing intelligent virtual environments based on multi-agent systems","Journal of Ambient Intelligence and Humanized Computing","","","","10.1007/s12652-018-1089-4","B. Okreša ƉurićJ. RinconC. CarrascosaM. SchattenV. Julian","2018","http://link.springer.com/article/10.1007/s12652-018-1089-4","Article"
"Electronic Assessment of Physical Decline in Geriatric Cancer Patients","Current Oncology Reports","","20","3","10.1007/s11912-018-0670-5","Ramin FallahzadehHassan GhasemzadehArmin Shahrokni","2018","http://link.springer.com/article/10.1007/s11912-018-0670-5","Article"
"Progress in ambient assisted systems for independent living by the elderly","SpringerPlus","","5","1","10.1186/s40064-016-2272-8","Riyad Al-ShaqiMonjur MourshedYacine Rezgui","2016","http://link.springer.com/article/10.1186/s40064-016-2272-8","Article"
"Robot carers, ethics, and older people","Ethics and Information Technology","","16","3","10.1007/s10676-014-9344-7","Tom SorellHeather Draper","2014","http://link.springer.com/article/10.1007/s10676-014-9344-7","Article"
"Innovative offices for smarter cities, including energy use and energy-related carbon dioxide emissions","Energy, Sustainability and Society","","7","1","10.1186/s13705-017-0104-5","Yoram Krozer","2017","http://link.springer.com/article/10.1186/s13705-017-0104-5","Article"
"Systematic Review of Real-time Remote Health Monitoring System in Triage and Priority-Based Sensor Technology: Taxonomy, Open Challenges, Motivation and Recommendations","Journal of Medical Systems","","42","5","10.1007/s10916-018-0943-4","O. S. AlbahriA. S. AlbahriK. I. MohammedA. A. ZaidanB. B. ZaidanM. HashimOmar H. Salman","2018","http://link.springer.com/article/10.1007/s10916-018-0943-4","Article"
"Detecting crypto-ransomware in IoT networks based on energy consumption footprint","Journal of Ambient Intelligence and Humanized Computing","","9","4","10.1007/s12652-017-0558-5","Amin AzmoodehAli DehghantanhaMauro ContiKim-Kwang Raymond Choo","2018","http://link.springer.com/article/10.1007/s12652-017-0558-5","Article"
"Flexible context aware interface for ambient assisted living","Human-centric Computing and Information Sciences","","4","1","10.1186/2192-1962-4-1","James McNaullJuan Carlos AugustoMaurice MulvennaPaul McCullagh","2014","http://link.springer.com/article/10.1186/2192-1962-4-1","Article"
"Deep learning model for home automation and energy reduction in a smart home environment platform","Neural Computing and Applications","","31","5","10.1007/s00521-018-3724-6","Dan PopaFlorin PopCristina SerbanescuAniello Castiglione","2019","http://link.springer.com/article/10.1007/s00521-018-3724-6","Article"
"Bidirectional migration between variability and commonality in product line engineering of smart homes","International Journal of System Assurance Engineering and Management","","4","1","10.1007/s13198-012-0137-2","Sugam SharmaJohnny WongU. Sunday TimShashi Gadia","2013","http://link.springer.com/article/10.1007/s13198-012-0137-2","Article"
"Being more human in the digital world- technology to touch all, serve all","Health and Technology","","9","3","10.1007/s12553-019-00325-4","Swarnalakshmi RaviT. J. KamalanabhanThanga Jawahar","2019","http://link.springer.com/article/10.1007/s12553-019-00325-4","Article"
"Fog-assisted secure healthcare data aggregation scheme in IoT-enabled WSN","Peer-to-Peer Networking and Applications","","","","10.1007/s12083-019-00745-z","Ata UllahGhawar SaidMuhammad SherHuansheng Ning","2019","http://link.springer.com/article/10.1007/s12083-019-00745-z","Article"
"Modern fields of scientific and practical studies in the field of the policy of active and healthy longevity: Experience and perspectives","Advances in Gerontology","","6","2","10.1134/S2079057016020053","E. Yu. Golubeva","2016","http://link.springer.com/article/10.1134/S2079057016020053","Article"
"Toward an execution system for self-healing workflows in cyber-physical systems","Software & Systems Modeling","","17","2","10.1007/s10270-016-0551-z","Ronny SeigerSteffen HuberThomas Schlegel","2018","http://link.springer.com/article/10.1007/s10270-016-0551-z","Article"
"Smart Clothing: Connecting Human with Clouds and Big Data for Sustainable Health Monitoring","Mobile Networks and Applications","","21","5","10.1007/s11036-016-0745-1","Min ChenYujun MaJeungeun SongChin-Feng LaiBin Hu","2016","http://link.springer.com/article/10.1007/s11036-016-0745-1","Article"
"Ethical values and social care robots for older people: an international qualitative study","Ethics and Information Technology","","19","1","10.1007/s10676-016-9413-1","Heather DraperTom Sorell","2017","http://link.springer.com/article/10.1007/s10676-016-9413-1","Article"
"PHR open platform based smart health service using distributed object group framework","Cluster Computing","","19","1","10.1007/s10586-016-0531-7","Kyungyong ChungRoy C. Park","2016","http://link.springer.com/article/10.1007/s10586-016-0531-7","Article"
"Multi-objective routing aware of mixed IoT traffic for low-cost wireless Backhauls","Journal of Internet Services and Applications","","10","1","10.1186/s13174-019-0108-9","Vinícius N. MedeirosBruno SilvestreVinicius C. M. Borges","2019","http://link.springer.com/article/10.1186/s13174-019-0108-9","Article"
"Semantic based events signaling for AAL systems","Journal of Ambient Intelligence and Humanized Computing","","9","5","10.1007/s12652-017-0534-0","Gianfranco E. ModoniMario VenieroAlberto TrombettaMarco SaccoSusanna Clemente","2018","http://link.springer.com/article/10.1007/s12652-017-0534-0","Article"
"Design and evaluation of a smart home voice interface for the elderly: acceptability and objection aspects","Personal and Ubiquitous Computing","","17","1","10.1007/s00779-011-0470-5","François PortetMichel VacherCaroline GolanskiCamille RouxBrigitte Meillon","2013","http://link.springer.com/article/10.1007/s00779-011-0470-5","Article"
"Lightweight and universal intelligent service platform in indoor environment","Cluster Computing","","","","10.1007/s10586-018-2099-x","Zheng WanJun LiWenqiang DuanYuechi ChenNaixue Xiong","2018","http://link.springer.com/article/10.1007/s10586-018-2099-x","Article"
"Sequential pattern profiling based bio-detection for smart health service","Cluster Computing","","18","1","10.1007/s10586-014-0370-3","Hoill JungKyungyong Chung","2015","http://link.springer.com/article/10.1007/s10586-014-0370-3","Article"
"Fine-grained multi-authority access control in IoT-enabled mHealth","Annals of Telecommunications","","74","7 - 8","10.1007/s12243-018-00702-6","Qi LiHongbo ZhuJinbo XiongRuo MoZuobin YingHuaqun Wang","2019","http://link.springer.com/article/10.1007/s12243-018-00702-6","Article"
"Future smart energy software houses","European Journal of Futures Research","","7","1","10.1186/s40309-018-0153-9","Petri KettunenNiko Mäkitalo","2019","http://link.springer.com/article/10.1186/s40309-018-0153-9","Article"
"A generic user interface for energy management in smart homes","Energy Informatics","","1","1","10.1186/s42162-018-0060-0","Huiwen XuLukas KönigDoris CálizHartmut Schmeck","2018","http://link.springer.com/article/10.1186/s42162-018-0060-0","Article"
"Probabilistic Model for M2M in IoT networking and communication","Telecommunication Systems","","62","1","10.1007/s11235-015-9982-z","Anand PaulSeungmin Rho","2016","http://link.springer.com/article/10.1007/s11235-015-9982-z","Article"
"Fourth Industrial Revolution: technological drivers, impacts and coping methods","Chinese Geographical Science","","27","4","10.1007/s11769-017-0890-x","Guoping LiYun HouAizhi Wu","2017","http://link.springer.com/article/10.1007/s11769-017-0890-x","Article"
"Real-Time Fault-Tolerant mHealth System: Comprehensive Review of Healthcare Services, Opens Issues, Challenges and Methodological Aspects","Journal of Medical Systems","","42","8","10.1007/s10916-018-0983-9","A. S. AlbahriA. A. ZaidanO. S. AlbahriB. B. ZaidanM. A. Alsalem","2018","http://link.springer.com/article/10.1007/s10916-018-0983-9","Article"
"Monitoring meaningful activities using small low-cost devices in a smart home","Personal and Ubiquitous Computing","","23","2","10.1007/s00779-019-01223-2","Jordan TewellDympna O’SullivanNeil MaidenJames LockerbieSimone Stumpf","2019","http://link.springer.com/article/10.1007/s00779-019-01223-2","Article"
"The Enigma of Japanese Ageing-in-Place Practice in the Information Age: Does Digital Gadget Help the (Good) Practice for Inter-Generation Care?","Ageing International","","32","3","10.1007/s12126-008-9017-0","On-Kwok Lai","2008","http://link.springer.com/article/10.1007/s12126-008-9017-0","Article"
"Granny and the robots: ethical issues in robot care for the elderly","Ethics and Information Technology","","14","1","10.1007/s10676-010-9234-6","Amanda SharkeyNoel Sharkey","2012","http://link.springer.com/article/10.1007/s10676-010-9234-6","Article"
"Urbanization and health in China, thinking at the national, local and individual levels","Environmental Health","","15","1","10.1186/s12940-016-0104-5","Xinhu LiJinchao SongTao LinJane DixonGuoqin ZhangHong Ye","2016","http://link.springer.com/article/10.1186/s12940-016-0104-5","Article"
"Risk Prevention of Spreading Emerging Infectious Diseases Using a HybridCrowdsensing Paradigm, Optical Sensors, and Smartphone","Journal of Medical Systems","","42","5","10.1007/s10916-018-0937-2","Thierry Edoh","2018","http://link.springer.com/article/10.1007/s10916-018-0937-2","Article"
"Visible Light Communications (VLC) for Ambient Assisted Living","Wireless Personal Communications","","78","3","10.1007/s11277-014-1901-1","Ambuj KumarAlbena MihovskaSofoklis KyriazakosRamjee Prasad","2014","http://link.springer.com/article/10.1007/s11277-014-1901-1","Article"
"Complexity aided design","The European Physical Journal Special Topics","","214","1","10.1140/epjst/e2012-01701-5","A. CarboneM. Ajmone-MarsanK. W. AxhausenM. BattyM. MaseraE. Rome","2012","http://link.springer.com/article/10.1140/epjst/e2012-01701-5","Article"
"Ubiquitous technologies for older people","Personal and Ubiquitous Computing","","21","3","10.1007/s00779-017-1003-7","Michela CozzaAntonella De AngeliLinda Tonolli","2017","http://link.springer.com/article/10.1007/s00779-017-1003-7","Article"
"A Health Gateway for Mobile Monitoring in Nursing Home","Wireless Personal Communications","","102","2","10.1007/s11277-017-5212-1","Yu LiPengfeng LiuQian CaiJunwen GuoZiwei ZhouHuan YanMeiyu QianFengyuan YuKun YuanJuan Yu","2018","http://link.springer.com/article/10.1007/s11277-017-5212-1","Article"
