"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication_Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","Mesh_Terms",Article Citation Count,"Reference Count","Copyright Year","License","Online Date",Issue Date,"Meeting Date","Publisher",Document Identifier
"Smart Wearable Band for Stress Detection","M. Zubair; C. Yoon; H. Kim; J. Kim; J. Kim","NA; NA; NA; NA; NA","2015 5th International Conference on IT Convergence and Security (ICITCS)","","2015","","","1","4","","","","10.1109/ICITCS.2015.7293017","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7293017","","Stress;Skin;Biomedical monitoring;Immune system;Heart rate;Medical services;Monitoring","Internet of Things;learning (artificial intelligence);medical signal detection;smart phones","IoT basedsmart wearable band;mental stress detection;stress related health problems;Internet of Things;smart phone;stress patterns;signal correlation;machine learning algorithm","","","","","","","","","IEEE","IEEE Conferences"
"Health monitoring systems using IoT and Raspberry Pi — A review","V. Pardeshi; S. Sagar; S. Murmurwar; P. Hage","Department of ExTC Engineering, SSPACE, Wardha, MH, India; Department of ExTC, Engineering SSPACE, Wardha, MH, India; Department of ExTC, Engineering SSPACE, Wardha, MH, India; Department of ExTC, Engineering SSPACE, Wardha, MH, India","2017 International Conference on Innovative Mechanisms for Industry Applications (ICIMIA)","","2017","","","134","137","","","","10.1109/ICIMIA.2017.7975587","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7975587","Raspberry Pi;IoT;GSM;Health Condition;ECG","Monitoring;Temperature measurement;Biomedical monitoring;Medical services;Electrocardiography;Temperature sensors;Blood pressure","biomedical communication;cardiology;diseases;health care;Internet of Things;lung;patient monitoring","health monitoring systems;IoT;Raspberry Pi;cardiac failure;lung failures;heart related diseases;wireless communications;wearable remote health monitoring device;portable remote health monitoring device","","","","","","","","","IEEE","IEEE Conferences"
"A Flexible Architecture for Cognitive Sensing of Activities in Ambient Assisted Living","R. Zgheib; A. D. Nicola; M. L. Villani; E. Conchon; R. Bastide","NA; NA; NA; NA; NA","2017 IEEE 26th International Conference on Enabling Technologies: Infrastructure for Collaborative Enterprises (WETICE)","","2017","","","284","289","","","","10.1109/WETICE.2017.41","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8003834","Cognitive Sensing;Activity Detection;Message Oriented Middleware;Sensors Ontology","Semantics;Ontologies;Sensors;Method of moments;Middleware;Computer architecture;Ambient assisted living","assisted living;data acquisition;health care;inference mechanisms;Internet of Things;middleware;ontologies (artificial intelligence);open systems;sensor fusion","cognitive sensing;ambient assisted living;flexible architecture;human activity detection application;IoT-based monitoring;semantic message oriented middleware;SeMoM;IoT healthcare systems;technical interoperability;semantic interoperability;data acquisition;heterogeneous devices;reasoning mechanism;expert knowledge;expert logic;cognitive sensors;sensor data annotation;cognitive semantic sensor network ontology;CoSSN ontology;formal representation;semantic activity detection","","","","","","","","","IEEE","IEEE Conferences"
"Context-Sensitive Access in Industrial Internet of Things (IIoT) Healthcare Applications","F. Al-Turjman; S. Alturjman","Antalya Bilim University, Antalya, Turkey; Antalya Bilim University, Antalya, Turkey","IEEE Transactions on Industrial Informatics","","2018","14","6","2736","2744","","","","10.1109/TII.2018.2808190","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8295246","Mutual authentication;security;wireless medical sensor network (WMSN)","Authentication;Intelligent sensors;Wireless sensor networks;Medical services;Cloud computing","5G mobile communication;biomedical communication;cryptography;health care;Internet of Things;telecommunication security;wireless sensor networks","context-sensitive access;embedded sensors;IIoT applications;healthcare systems;evolving 5G technology;secure wireless medical sensor networks;seamless secure manner;security richness;healthcare system performance;context-sensitive seamless identity provisioning framework;secure mutual authentication approach;security goals;industrial Internet of Things healthcare applications;5G-inspired IIoT paradigm;5G networks;real time wireless sensor network systems;CSIP;global assertion value","","","","","","","","","IEEE","IEEE Journals & Magazines"
"Untraceable Sensor Movement in Distributed IoT Infrastructure","P. Gope; T. Hwang","Department of Computer Science and Information Engineering, National Cheng Kung University, Tainan, Taiwan; Department of Computer Science and Information Engineering, National Cheng Kung University, Tainan, Taiwan","IEEE Sensors Journal","","2015","15","9","5340","5348","","","","10.1109/JSEN.2015.2441113","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7120086","Internet of things;Privacy;Anonymity;Untraceability;Wireless sensor network;Internet of Things;privacy;anonymity;untraceability;wireless sensor network","Sensors;Authentication;Tin;Wireless sensor networks;Computer architecture;Protocols","biosensors;Internet of Things;radiofrequency identification;wireless sensor networks","untraceable sensor movement;distributed Internet of Things infrastructure;anonymous authentication scheme;sensor anonymity;sensor untraceability;replay attacks;cloning attacks;radio-frequency identification;biosensor;healthcare system","","","","","","","","","IEEE","IEEE Journals & Magazines"
"Smart health methodology and services powered by leading edge cognitive services consumed in the cloud","M. Avalos; P. Salazar; V. M. Larios; H. Durán-Limón","IBM Systems Storage, IBM de Mexico, Guadalajara, Mexico; IBM Systems Storage, IBM de Mexico, Guadalajara, Mexico; Information Systems Department, CUCEA Universidad de Guadalajara, Guadalajara, Mexico; Information Systems Department, CUCEA Universidad de Guadalajara, Guadalajara, Mexico","2016 IEEE International Smart Cities Conference (ISC2)","","2016","","","1","6","","","","10.1109/ISC2.2016.7580862","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7580862","s-Health;Cognitive Systems & Methodologies;Smart Cities;Cloud Computing;Information Technologies","Cloud computing;Smart cities;Prototypes;Internet of things;Breast cancer","cancer;cloud computing;cognition;health care;hospitals;mobile computing;smart cities","smart health methodology;smart health services;cognitive solutions;healthcare processes;s-health services;Guadalajara smart city;mobile mammography service units;Hospital Civil de Guadalajara;Mexico;Universidad de Guadalajara;s-health solution;IBM Watson cloud cognitive services;breast cancer detection;IT;information technology;breast cancer test","","","","","","","","","IEEE","IEEE Conferences"
"Goo9: A wireless sensor network system for wet diaper detection","M. Wen","Department of Commercial Design and Management, National Taipei University of Business, Taiwan","2017 International Conference on Applied System Innovation (ICASI)","","2017","","","893","895","","","","10.1109/ICASI.2017.7988580","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7988580","internet of things (IoT);healthcare;smart device","Pediatrics;Humidity;Temperature sensors;Databases;Wireless sensor networks;Temperature measurement;Mobile handsets","cloud computing;database management systems;health care;Internet of Things;wireless sensor networks","wireless sensor network system;wet diaper detection;Goo9 system;detection sensor module;data processing module;cloud-based database;baby profile module;humidity sensor;temperature sensor;emoticons;Android mobile phones;iOS mobile phones;IoT technologies","","","","","","","","","IEEE","IEEE Conferences"
"Using Deep Learning-Based Approach to Predict Remaining Useful Life of Rotating Components","J. Deutsch; D. He","Department of Mechanical and Industrial Engineering, University of Illinois at Chicago, Chicago, IL, USA; College of Mechanical Engineering and Automation, Northeastern University, Shenyang, China","IEEE Transactions on Systems, Man, and Cybernetics: Systems","","2018","48","1","11","20","","","","10.1109/TSMC.2017.2697842","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7927458","Bearing;condition monitoring;gearbox;machine learning;prediction methods;prognostics","Big Data;Prognostics and health management;Mathematical model;Feature extraction;Machine learning;Data mining;Data models","condition monitoring;data mining;failure analysis;fault diagnosis;gears;learning (artificial intelligence);machine bearings;maintenance engineering;production engineering computing;remaining life assessment","massive real-time data;mechanical equipment;PHM big data;high-velocity;remaining useful life;rotating components;prognostics;shallow learning architectures;explicit model equations;prognostic expertise;deep learning;bearing run-to-failure tests;PHM methods;RUL prediction performance","","","","","","","","","IEEE","IEEE Journals & Magazines"
"IoT based classification of vital signs data for chronic disease monitoring","A. Raji; P. G. Jeyasheeli; T. Jenitha","Department of Computer Science and Engineering, Mepco Schlenk Engineering College, Sivakasi, India; Department of Computer Science and Engineering, Mepco Schlenk Engineering College, Sivakasi, India; Department of Computer Science and Engineering, Mepco Schlenk Engineering College, Sivakasi, India","2016 10th International Conference on Intelligent Systems and Control (ISCO)","","2016","","","1","5","","","","10.1109/ISCO.2016.7727048","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7727048","chronic diseases;cardiovascular disease;vital signs;wearable sensors;data mining","Diseases;Temperature measurement;Temperature sensors;Biomedical monitoring;Data mining;Data models","biosensors;data mining;diseases;hospitals;Internet of Things;patient monitoring;pattern classification;text analysis;wearable computers","vital sign IoT based classification;chronic disease monitoring;India;diabetes;stroke;cardiovascular diseases;mental health illness;cancer;chronic lung diseases;elder people;hospital;patient health;vital sign real time monitoring;wearable sensors;text document;data mining approaches;patient life quality","","","","","","","","","IEEE","IEEE Conferences"
"A two stages fuzzy logic approach for Internet of Things (IoT) wearable devices","A. F. Santamaría; P. Raimondo; F. De Rango; A. Serianni","DIMES Department - University of Calabria, 87036 Rende, CS, Italy; DIMES Department - University of Calabria, 87036 Rende, CS, Italy; DIMES Department - University of Calabria, 87036 Rende, CS, Italy; DIMES Department - University of Calabria, 87036 Rende, CS, Italy","2016 IEEE 27th Annual International Symposium on Personal, Indoor, and Mobile Radio Communications (PIMRC)","","2016","","","1","6","","","","10.1109/PIMRC.2016.7794563","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7794563","IoT;Wearable;Fitness;E-Health;Health Care","Biomedical monitoring;Monitoring;Temperature sensors;Fuzzy logic;Intelligent sensors;Performance evaluation","body sensor networks;cardiology;diseases;electromyography;fuzzy logic;Internet of Things;medical signal processing;patient monitoring;sport","two stage fuzzy logic approach;Internet-of-things wearable devices;health status monitoring;disease diagnosis;sports;amateur activities;jogging;running;climbing;smart devices;outlier warning signals;body sensors;fuzzy logic based network;heart rate","","","","","","","","","IEEE","IEEE Conferences"
