"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication_Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","Mesh_Terms",Article Citation Count,"Reference Count","Copyright Year","License","Online Date",Issue Date,"Meeting Date","Publisher",Document Identifier
"On collision-free reinforced barriers for multi domain IoT with heterogeneous UAVs","H. Kim; J. Ben-Othman; L. Mokdad; S. Cho; P. Bellavista","Department of Computer Science, University of North Carolina at Wilmington, Wilmington, NC 28403, USA; Department of Computer Science, L2TI Laboratory, University of Paris 13, Villetaneuse, France; Department of Computer Science, LACL Laboratory, University of Paris-Est, Créteil, France; School of Computer Science and Engineering, Chung-Ang University, 221 Heukseok, Dongjak, Seoul 156-756, South Korea; Dipartimento di Informatica Scienza e Ingegneria (DISI), University of Bologna, Bologna 40136, Italy","2017 IEEE 8th Annual Ubiquitous Computing, Electronics and Mobile Communication Conference (UEMCON)","","2017","","","466","471","","","","10.1109/UEMCON.2017.8249047","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8249047","","Sensors;Wireless sensor networks;Collision avoidance;Monitoring;Smart cities;Computer science;Unmanned aerial vehicles","autonomous aerial vehicles;collision avoidance;Internet of Things;mobile robots;multi-robot systems;remotely operated vehicles","collision-free reinforced barriers;multidomain IoT;barrier-coverage;collision-free movement;unmanned aerial vehicle;multiple heterogeneous UAV;maximum movement minimization;Internet of Things","","","","","","","","","IEEE","IEEE Conferences"
"Effects of Ambient Lighting Displays on Peripheral Activity Awareness","K. Davis; E. B. Owusu; L. Marcenaro; L. Feijs; C. Regazzoni; J. Hu","Department of Industrial Design, Eindhoven University of Technology, Eindhoven, MB, The Netherlands; Independent Researcher, Eindhoven, The Netherlands; Department of Electrical, Electronic, Telecommunications Engineering and Naval Architecture, University of Genova, Genova, Italy; Department of Industrial Design, Eindhoven University of Technology, Eindhoven, MB, The Netherlands; Department of Electrical, Electronic, Telecommunications Engineering and Naval Architecture, University of Genova, Genova, Italy; Department of Industrial Design, Eindhoven University of Technology, Eindhoven, MB, The Netherlands","IEEE Access","","2017","5","","9318","9335","","","","10.1109/ACCESS.2017.2703866","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7927391","Ambient intelligence;ambient displays;ambient lighting;ambient assisted living;perception;context awareness;social connectedness","Lighting;Encoding;Design methodology;Context-aware services;Senior citizens;Context;Green products","ambient intelligence;assisted living;body area networks;cognition;Internet of Things;telemedicine","ambient assisted living environments;Internet of Things;cognitive performance;moods;social connectedness;peripheral activity awareness;ambient lighting displays","","","","","","","","","IEEE","IEEE Journals & Magazines"
"Invited: Context-aware energy-efficient communication for IoT sensor nodes","S. Sen","School of Electrical and Computer Engineering, Purdue University, West Lafayette, IN 47907","2016 53nd ACM/EDAC/IEEE Design Automation Conference (DAC)","","2016","","","1","6","","","","10.1145/2897937.2905005","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7544310","Internet of Things;IoT;Sensor;Context-Aware;Self-Learning;Communication;Energy Harvesting;Adaptive System;Intra-PHY;Inter-PHY;Energy-Efficiency;Proximity Communication","Internet of things;Energy efficiency;Context;Wireless communication;Batteries;Wireless sensor networks","Internet of Things;telecommunication power management;wireless sensor networks","sensor nodes;Internet of Things;IoT;sensor fidelity;data-acquisition modality;wireless communication;overall energy usage;multiple parallel communication fabrics;self-learning;context-aware operation;multiple physical layers;PHY;energy-efficient communication;Shannon's Law;low-power computing;Moore's Law","","","","","","","","","IEEE","IEEE Conferences"
"Towards Improving Robotic-Assisted Gait Training: Can Big Data Analysis Help us?","L. Carnevale; R. S. Calabrò; A. Celesti; A. Leo; M. Fazio; P. Bramanti; M. Villari","MIFT, University of Messina, Contrada di Dio 1, S. Agata, 98166, Messina, Italy.; IRCCS Centro Neurolesi “Bonino-Pulejo”, S.S.113 C/da Casazza, Messina, Italy.; MIFT, University of Messina, Contrada di Dio 1, S. Agata, 98166, Messina, Italy, and also with the IRCCS Centro Neurolesi “Bonino-Pulejo”, S.S.113 C/da Casazza, Messina, Italy.; MIFT, University of Messina, Contrada di Dio 1, S. Agata, 98166, Messina, Italy, and also with the IRCCS Centro Neurolesi “Bonino-Pulejo”, S.S.113 C/da Casazza, Messina, Italy.; MIFT, University of Messina, Contrada di Dio 1, S. Agata, 98166, Messina, Italy.; MIFT, University of Messina, Contrada di Dio 1, S. Agata, 98166, Messina, Italy, and also with the IRCCS Centro Neurolesi “Bonino-Pulejo”, S.S.113 C/da Casazza, Messina, Italy.; MIFT, University of Messina, Contrada di Dio 1, S. Agata, 98166, Messina, Italy, and also with the IRCCS Centro Neurolesi “Bonino-Pulejo”, S.S.113 C/da Casazza, Messina, Italy.","IEEE Internet of Things Journal","","2018","PP","99","1","1","","","","10.1109/JIOT.2018.2855937","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8410669","Big Data;ehealth;rehabilitation;lokomat.","Open area test sites;Big Data;Legged locomotion;Hip;Medical treatment","","","","","","","","","","","IEEE","IEEE Early Access Articles"
"Active Plant Wall for Green Indoor Climate Based on Cloud and Internet of Things","Y. Liu; K. Akram Hassan; M. Karlsson; O. Weister; S. Gong","Department of Science and Technology, LiU—Campus Norrköping, Norrköping, Sweden; Department of Science and Technology, LiU—Campus Norrköping, Norrköping, Sweden; Department of Science and Technology, LiU—Campus Norrköping, Norrköping, Sweden; Vertical Plants System Sweden AB, Norrköping, Sweden; Department of Science and Technology, LiU—Campus Norrköping, Norrköping, Sweden","IEEE Access","","2018","6","","33631","33644","","","","10.1109/ACCESS.2018.2847440","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8385092","Internet of Things;Azure cloud;IoT hub;remote monitoring and control;plant wall system","Cloud computing;Monitoring;Meteorology;ZigBee;Data visualization;Servers;Wireless fidelity","air pollution control;air quality;carbon compounds;civil engineering computing;cloud computing;condition monitoring;environmental science computing;indoor environment;Internet of Things;vegetation;walls","green indoor climate;indoor climate monitoring;active plant wall system;volatile organic compounds;carbon dioxide concentration;remote monitoring;Azure public cloud platform;Internet of Things","","","","","","","","","IEEE","IEEE Journals & Magazines"
"A review on home automation system","M. Jerabandi; M. M. Kodabagi","School of C &amp; IT, REVA University, Bengaluru, Karnataka, India; School of C &amp; IT, REVA University, Bengaluru, Karnataka, India","2017 International Conference On Smart Technologies For Smart Nation (SmartTechCon)","","2017","","","1411","1415","","","","10.1109/SmartTechCon.2017.8358597","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8358597","Internet of Things (IoT);Smart Home System;Sensor Networks;Security;Auto-Configuration;Communication Protocol;Access Control;Device Management;Auto-Monitoring and Control;Context-Aware Adaption Scheme;Data Analysis and Visualization","Smart homes;Security;Internet of Things;Home appliances;Monitoring;Protocols","authorisation;home automation;Internet;Internet of Things;Linux","IoT applications;smart home applications;generic framework;IoT based smart home system;Objects Access Control;home automation system;physical objects/devices;virtual objects/devices;environmental monitoring;military applications;industrial applications;healthcare monitoring;transport systems;IoT frameworks","","","","","","","","","IEEE","IEEE Conferences"
"When Mobile Blockchain Meets Edge Computing","Z. Xiong; Y. Zhang; D. Niyato; P. Wang; Z. Han","NA; NA; NA; NA; NA","IEEE Communications Magazine","","2018","56","8","33","39","","","","10.1109/MCOM.2018.1701095","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8436042","","Edge computing;Cloud computing;Data mining;Bitcoin;Servers;Heterogeneous networks;Internet of Things;Multiaccess communication","electronic money;Internet of Things;mobile computing","mobile edge computing enabled blockchain systems;future mobile Internet-of-Things systems;decentralized data management framework;Bitcoin digital currency;blockchain applications;resource-limited mobile devices;mobile services;edge computing resource management;proof-of-work puzzles;multiple access mobile edge computing","","","","","","","","","IEEE","IEEE Journals & Magazines"
"Smart Wearable Band for Stress Detection","M. Zubair; C. Yoon; H. Kim; J. Kim; J. Kim","NA; NA; NA; NA; NA","2015 5th International Conference on IT Convergence and Security (ICITCS)","","2015","","","1","4","","","","10.1109/ICITCS.2015.7293017","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7293017","","Stress;Skin;Biomedical monitoring;Immune system;Heart rate;Medical services;Monitoring","Internet of Things;learning (artificial intelligence);medical signal detection;smart phones","IoT basedsmart wearable band;mental stress detection;stress related health problems;Internet of Things;smart phone;stress patterns;signal correlation;machine learning algorithm","","","","","","","","","IEEE","IEEE Conferences"
"Health monitoring systems using IoT and Raspberry Pi — A review","V. Pardeshi; S. Sagar; S. Murmurwar; P. Hage","Department of ExTC Engineering, SSPACE, Wardha, MH, India; Department of ExTC, Engineering SSPACE, Wardha, MH, India; Department of ExTC, Engineering SSPACE, Wardha, MH, India; Department of ExTC, Engineering SSPACE, Wardha, MH, India","2017 International Conference on Innovative Mechanisms for Industry Applications (ICIMIA)","","2017","","","134","137","","","","10.1109/ICIMIA.2017.7975587","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7975587","Raspberry Pi;IoT;GSM;Health Condition;ECG","Monitoring;Temperature measurement;Biomedical monitoring;Medical services;Electrocardiography;Temperature sensors;Blood pressure","biomedical communication;cardiology;diseases;health care;Internet of Things;lung;patient monitoring","health monitoring systems;IoT;Raspberry Pi;cardiac failure;lung failures;heart related diseases;wireless communications;wearable remote health monitoring device;portable remote health monitoring device","","","","","","","","","IEEE","IEEE Conferences"
"Channel characterisation for wearable LoRaWAN monitors","P. A. Catherwood; S. McComb; M. Little; J. A. D. McLaughlin","Ulster University, School of Engineering, Northern Ireland, UK; Ulster University, School of Engineering, Northern Ireland, UK; RFproximity Ltd, Queens Rd, Northern Ireland Science Park, Northern Ireland, UK; Ulster University, School of Engineering, Northern Ireland, UK","Loughborough Antennas & Propagation Conference (LAPC 2017)","","2017","","","1","4","","","","10.1049/cp.2017.0273","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8364385","Internet of Things;Healthcare;LoRaWAN;Propagation;wearables","","Nakagami channels;radio transceivers;statistical distributions;wide area networks","low power wide area network;gateway location;wearable wireless technology;Nakagami distribution;Akaike information criterion;received signal strength measurements;body-shadowing effect;anechoic measurements;wearable LoRa transceiver device;body-centric LoRaWAN transceiver;empirical characterisation;radio channel;mathematic modelling;wearable LoRaWAN monitors;channel characterisation","","","","","","","","","IET","IET Conferences"
