"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication_Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","Mesh_Terms",Article Citation Count,"Reference Count","Copyright Year","License","Online Date",Issue Date,"Meeting Date","Publisher",Document Identifier
"Context-Sensitive Access in Industrial Internet of Things (IIoT) Healthcare Applications","F. Al-Turjman; S. Alturjman","Antalya Bilim University, Antalya, Turkey; Antalya Bilim University, Antalya, Turkey","IEEE Transactions on Industrial Informatics","","2018","14","6","2736","2744","","","","10.1109/TII.2018.2808190","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8295246","Mutual authentication;security;wireless medical sensor network (WMSN)","Authentication;Intelligent sensors;Wireless sensor networks;Medical services;Cloud computing","5G mobile communication;biomedical communication;cryptography;health care;Internet of Things;telecommunication security;wireless sensor networks","context-sensitive access;embedded sensors;IIoT applications;healthcare systems;evolving 5G technology;secure wireless medical sensor networks;seamless secure manner;security richness;healthcare system performance;context-sensitive seamless identity provisioning framework;secure mutual authentication approach;security goals;industrial Internet of Things healthcare applications;5G-inspired IIoT paradigm;5G networks;real time wireless sensor network systems;CSIP;global assertion value","","","","","","","","","IEEE","IEEE Journals & Magazines"
"On Delay-Sensitive Healthcare Data Analytics at the Network Edge Based on Deep Learning","Z. M. Fadlullah; A. K. Pathan; H. Gacanin","Graduate School of Information Sciences, Tohoku University, Sendai, Japan; Department of CSE, Southeast University, Dhaka, Bangladesh; Access Laboratory, Nokia Bell Labs, Antwerp, Belgium","2018 14th International Wireless Communications & Mobile Computing Conference (IWCMC)","","2018","","","388","393","","","","10.1109/IWCMC.2018.8450475","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8450475","","Medical services;Machine learning;Delays;Cloud computing;Senior citizens;Sensors;Aging","","","","","","","","","","","IEEE","IEEE Conferences"
"The smart shoes providing the gait information on IoT","S. Jeon; C. Lee; Y. Han; D. Seo; I. Jung","Kangwon National University, Chuncheon, Gangwondo, Republic of Korea; Kangwon National University, Chuncheon, Gangwondo, Republic of Korea; Kangwon National University, Chuncheon, Gangwondo, Republic of Korea; Catholic University of Daegu, Gyeongsangbuk-do, Republic of Korea; Kangwon National University, Chuncheon, Gangwondo, Republic of Korea","2017 IEEE International Conference on Consumer Electronics (ICCE)","","2017","","","108","109","","","","10.1109/ICCE.2017.7889246","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7889246","","","gait analysis;Internet of Things;medical computing;pressure sensors;smart phones;telemedicine","IoT;smart shoes system;out-toeing gait;in-toeing gait;gait information;gait posture;pressure sensors;insole;smartphone application;BLE communication;Internet-of-Things","","","","","","","","","IEEE","IEEE Conferences"
"A two stages fuzzy logic approach for Internet of Things (IoT) wearable devices","A. F. Santamaría; P. Raimondo; F. De Rango; A. Serianni","DIMES Department - University of Calabria, 87036 Rende, CS, Italy; DIMES Department - University of Calabria, 87036 Rende, CS, Italy; DIMES Department - University of Calabria, 87036 Rende, CS, Italy; DIMES Department - University of Calabria, 87036 Rende, CS, Italy","2016 IEEE 27th Annual International Symposium on Personal, Indoor, and Mobile Radio Communications (PIMRC)","","2016","","","1","6","","","","10.1109/PIMRC.2016.7794563","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7794563","IoT;Wearable;Fitness;E-Health;Health Care","Biomedical monitoring;Monitoring;Temperature sensors;Fuzzy logic;Intelligent sensors;Performance evaluation","body sensor networks;cardiology;diseases;electromyography;fuzzy logic;Internet of Things;medical signal processing;patient monitoring;sport","two stage fuzzy logic approach;Internet-of-things wearable devices;health status monitoring;disease diagnosis;sports;amateur activities;jogging;running;climbing;smart devices;outlier warning signals;body sensors;fuzzy logic based network;heart rate","","","","","","","","","IEEE","IEEE Conferences"
"Internet of things-based system for physical rehabilitation monitoring","D. Bilic; T. Uzunovic; E. Golubovic; B. C. Ustundag","Faculty of Engineering and Information Technologies, IBU, Sarajevo, Bosnia and Herzegovina; Faculty of Electrical Engineering, University of Sarajevo, Sarajevo, Bosnia and Herzegovina; Inovatink, Istanbul, Turkey; Department of Computer and Informatics Engineering, Istanbul Technical University, Istanbul, Turkey","2017 XXVI International Conference on Information, Communication and Automation Technologies (ICAT)","","2017","","","1","6","","","","10.1109/ICAT.2017.8171641","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8171641","Telemedicine;Rehabilitation;Accelerometer;Gyroscope;Internet of Things","Medical services;Monitoring;Wearable sensors;Elbow;Data acquisition;Cloud computing","accelerometers;cloud computing;computerised monitoring;data acquisition;gait analysis;gyroscopes;Internet of Things;medical computing;patient monitoring;patient rehabilitation;wearable computers","data processing unit;elbow rehabilitation;remote rehabilitation tracking;physical rehabilitation monitoring;wearable system;movement data;3-axial accelerometer;gyroscope sensors;data acquisition unit;Internet Of Things-based wearable system;cloud-based service;remote access","","","","","","","","","IEEE","IEEE Conferences"
"An Energy-efficient Solution for Multi-Hop Communications in Low Power Wide Area Networks","M. Anedda; C. Desogus; M. Murroni; D. D. Giusto; G. Muntean","University of Cagliari, Dept. Electrical and Electronic Engineering (DIEE), Italy; University of Cagliari, Dept. Electrical and Electronic Engineering (DIEE), Italy; University of Cagliari, Dept. Electrical and Electronic Engineering (DIEE), Italy; University of Cagliari, Dept. Electrical and Electronic Engineering (DIEE), Italy; University of Cagliari, Dept. Electrical and Electronic Engineering (DIEE), Italy","2018 IEEE International Symposium on Broadband Multimedia Systems and Broadcasting (BMSB)","","2018","","","1","5","","","","10.1109/BMSB.2018.8436722","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8436722","LPWAN;LoRaWan;M2m communication;energy saving;Internet of Thing;Smart City;long range;low power","Batteries;Energy consumption;Topology;Network topology;Logic gates;Spread spectrum communication;Wide area networks","Internet of Things;next generation networks;telecommunication power management;wide area networks","energy-efficient solution;multihop communications;Low Power Wide Area Networks;mobile communications;wireless communications;low-power network communication technology;energy-efficient communications;energy-efficient multihop communication;size 14.0 km","","","","","","","","","IEEE","IEEE Conferences"
"PWDGR: Pair-Wise Directional Geographical Routing Based on Wireless Sensor Network","J. Wang; Y. Zhang; J. Wang; Y. Ma; M. Chen","School of Computer Science and Technology, Huazhong University of Science and Technology, Wuhan, China; School of Information Engineering, Zhengzhou University, Zhengzhou, China; School of Information Engineering, Zhengzhou University, Zhengzhou, China; School of Information Engineering, Zhengzhou University, Zhengzhou, China; School of Information Engineering, Zhengzhou University, Zhengzhou, China","IEEE Internet of Things Journal","","2015","2","1","14","22","","","","10.1109/JIOT.2014.2367116","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6948263","Wireless Multi-media Sensor Network;Directional Geographical Routing;QoS;Energy Hole;Directional geographical routing;energy hole;quality of service (QoS);wireless multimedia sensor network (WMSN)","Routing;Energy consumption;Quality of service;Routing protocols;Internet of Things;Intelligent sensors;Wireless sensor networks;Geography;Biomedical monitoring;Medical services;Medical devices","telecommunication network routing;wireless sensor networks","PWDGR;pair-wise directional geographical routing strategy;wireless multimedia sensor network;multipath routing strategy;WMSN;pair-wise node","","","","","","","","","IEEE","IEEE Journals & Magazines"
"A patient tracking and positioning system based on improved DV-Hop algorithm","B. Qi; H. Miao; X. Yuan; X. Xiao","Nantong Ocean and Coastal Engineering Research, Institute, College of Internet of Things Engineering, Hohai University, Changzhou, China; Nantong Ocean and Coastal Engineering Research Institute, College of Internet of Things Engineering, Hohai University, Changzhou, China; Institute, College of Internet of Things Engineering, Hohai University, Changzhou, China; College of Internet of Things Engineering Hohai, Hohai University, Changzhou, China","2015 International Conference on Information and Communication Technology Convergence (ICTC)","","2015","","","1297","1299","","","","10.1109/ICTC.2015.7354800","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7354800","Wise medical treatment;WSN;Positioning;Improved DV-Hop algorithm","Yttrium;Distance measurement;Wireless sensor networks;Approximation algorithms;Algorithm design and analysis;Topology;Internet of things","biomedical communication;error analysis;patient treatment;sensor placement;wireless sensor networks","improved DV-Hop algorithm;patient tracking system;patient positioning system;wireless sensor network technology;WSN technology anchor node;medical treatment;distance vector-hop algorithm;error analysis","","","","","","","","","IEEE","IEEE Conferences"
"A proposed social web of things business framework","A. Sabri","Management Information System Department, Jazan University, Jazan, KSA","2017 International Conference on Engineering and Technology (ICET)","","2017","","","1","5","","","","10.1109/ICEngTechnol.2017.8308184","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8308184","Internet of Things (IoT);social IoT;social business IoT framework","Social network services;Companies;Internet of Things;Medical services;Sensors","business data processing;Internet of Things;organisational aspects;social networking (online)","social media tools;organization strategies;business model;IoT technology;business revenue;Social Web of Things business framework;Internet of Things","","","","","","","","","IEEE","IEEE Conferences"
"Keynote speeches","A. Y. Zomaya; Han-Chieh Chao; P. Sloot","Univ. of Sydney, Sydney, NSW, Australia; NA; Univ. of Amsterdam, Amsterdam, NY, USA","2012 IEEE 12th International Conference on Computer and Information Technology","","2012","","","xliii","xlv","","","","10.1109/CIT.2012.24","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6392091","","","cognitive radio;distributed processing;Internet of Things;medical information systems;multi-agent systems;multimedia systems","environmentally sustainable distributed system;large-scale distributed system;Internet of Things;complex agent network","","","","","","","","","IEEE","IEEE Conferences"
"Model of a QoS based on convolutions for a network based on the Internet of Bio-Nano Things","H. Nieto-Chaupis","Universidad de Ciencias y Humanidades, Centro de Investigaci&#x00F3;n E-Health, Av. Universitaria 5175, Los Olivos, Lima 39, Per&#x00FA;","2017 IEEE XXIV International Conference on Electronics, Electrical Engineering and Computing (INTERCON)","","2017","","","1","4","","","","10.1109/INTERCON.2017.8079655","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8079655","QoS;IoBNT;THz-emission","Quality of service;Convolution;Kidney;Nanoscale devices;Estimation;Nanomedicine","biomedical communication;cloud computing;Internet of Things;medical computing;nanosensors;quality of service;telecommunication traffic;wireless sensor networks","QoS;IoBNT;mathematical convolution;quality of service;Internet of Bio-Nano Things;intrabody device;biocyber interface;nanosensor","","","","","","","","","IEEE","IEEE Conferences"
"An approximate compressor for wearable biomedical healthcare monitoring systems","F. Samie; L. Bauer; J. Henkel","Chair for Embedded Systems (CES) Karlsruhe Institute of Technology (KIT), Germany; Chair for Embedded Systems (CES) Karlsruhe Institute of Technology (KIT), Germany; Chair for Embedded Systems (CES) Karlsruhe Institute of Technology (KIT), Germany","2015 International Conference on Hardware/Software Codesign and System Synthesis (CODES+ISSS)","","2015","","","133","142","","","","10.1109/CODESISSS.2015.7331376","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7331376","Biomedical Healthcare;Wearable Devices;Approximate Computing;Compression;Internet of Things;IoT","Electrocardiography;Approximation methods;Biomedical monitoring;Medical services;Monitoring;Encoding;Histograms","biomedical telemetry;compressed sensing;health care;medical signal processing;patient monitoring","wearable biomedical healthcare monitoring systems;wearable personal healthcare monitoring systems;ultralow-power design;battery-operated wearable devices;energy supply;hardware resources;biosignal compressor;compression technique;Huffman table;wireless communication;wearable device energy consumption","","","","","","","","","IEEE","IEEE Conferences"
